iter	Passed	Remaining
14595	2604246	1856302
14596	2604463	1856150
14597	2604622	1855958
14598	2604786	1855770
14599	2604937	1855572
14600	2605099	1855381
14601	2605307	1855224
14602	2605465	1855031
14603	2605624	1854839
14604	2605765	1854634
14605	2605950	1854460
14606	2606087	1854252
14607	2606246	1854060
14608	2606485	1853925
14609	2606694	1853768
14610	2606835	1853563
14611	2607048	1853409
14612	2607226	1853230
14613	2607390	1853041
14614	2607658	1852927
14615	2607836	1852748
14616	2608001	1852560
14617	2608170	1852375
14618	2608364	1852208
14619	2608503	1852001
14620	2608712	1851844
14621	2608953	1851711
14622	2609128	1851529
14623	2609283	1851334
14624	2609453	1851151
14625	2609628	1850969
14626	2609900	1850857
14627	2610087	1850685
14628	2610237	1850486
14629	2610392	1850291
14630	2610548	1850097
14631	2610714	1849910
14632	2610883	1849725
14633	2611161	1849617
14634	2611309	1849417
14635	2611472	1849228
14636	2611609	1849020
14637	2611775	1848833
14638	2611987	1848678
14639	2612273	1848575
14640	2612449	1848396
14641	2612596	1848195
14642	2612747	1847997
14643	2612942	1847830
14644	2613099	1847637
14645	2613310	1847481
14646	2613570	1847360
14647	2613740	1847176
14648	2613900	1846984
14649	2614089	1846814
14650	2614286	1846648
14651	2614624	1846583
14652	2614991	1846537
14653	2615187	1846371
14654	2615696	1846426
14655	2615918	1846278
14656	2616094	1846098
14657	2616257	1845909
14658	2616421	1845720
14659	2616624	1845559
14660	2616999	1845519
14661	2617338	1845453
14662	2617654	1845372
14663	2617934	1845265
14664	2618203	1845150
14665	2618448	1845018
14666	2618581	1844808
14667	2618824	1844674
14668	2618989	1844486
14669	2619417	1844484
14670	2619627	1844328
14671	2619950	1844251
14672	2620127	1844071
14673	2620315	1843899
14674	2620552	1843762
14675	2620752	1843598
14676	2620907	1843402
14677	2621080	1843220
14678	2621252	1843037
14679	2621411	1842845
14680	2621689	1842736
14681	2621868	1842558
14682	2622028	1842366
14683	2622247	1842216
14684	2622430	1842040
14685	2622585	1841845
14686	2622951	1841798
14687	2623173	1841650
14688	2623390	1841498
14689	2623576	1841325
14690	2623758	1841149
14691	2623901	1840946
14692	2624139	1840809
14693	2624328	1840637
14694	2624499	1840453
14695	2624648	1840254
14696	2624837	1840082
14697	2625045	1839925
14698	2625404	1839873
14699	2625612	1839714
14700	2625794	1839538
14701	2625984	1839367
14702	2626158	1839186
14703	2626315	1838992
14704	2626673	1838939
14705	2626812	1838732
14706	2626988	1838552
14707	2627137	1838353
14708	2627296	1838160
14709	2627548	1838033
14710	2627748	1837870
14711	2627921	1837687
14712	2628230	1837599
14713	2628455	1837453
14714	2628857	1837431
14715	2629052	1837263
14716	2629284	1837122
14717	2629454	1836937
14718	2629614	1836746
14719	2629787	1836563
14720	2630178	1836533
14721	2630313	1836324
14722	2630569	1836199
14723	2630771	1836037
14724	2630938	1835850
14725	2631286	1835789
14726	2631470	1835614
14727	2631630	1835423
14728	2631806	1835242
14729	2632001	1835074
14730	2632179	1834896
14731	2632417	1834758
14732	2632569	1834561
14733	2632769	1834397
14734	2632968	1834232
14735	2633192	1834085
14736	2633346	1833890
14737	2633641	1833792
14738	2633787	1833590
14739	2633953	1833402
14740	2634158	1833243
14741	2634333	1833061
14742	2634590	1832936
14743	2634864	1832825
14744	2635029	1832636
14745	2635223	1832468
14746	2635381	1832275
14747	2635595	1832121
14748	2635857	1832000
14749	2636078	1831851
14750	2636261	1831675
14751	2636440	1831497
14752	2636649	1831339
14753	2636934	1831234
14754	2637115	1831056
14755	2637322	1830898
14756	2637556	1830757
14757	2637700	1830554
14758	2637874	1830372
14759	2638108	1830232
14760	2638399	1830131
14761	2638582	1829955
14762	2638761	1829776
14763	2638907	1829575
14764	2639216	1829487
14765	2639410	1829319
14766	2639600	1829148
14767	2639805	1828987
14768	2640000	1828820
14769	2640323	1828741
14770	2640497	1828559
14771	2640680	1828383
14772	2640942	1828262
14773	2641151	1828104
14774	2641313	1827914
14775	2641632	1827832
14776	2641835	1827670
14777	2642096	1827548
14778	2642348	1827420
14779	2642564	1827267
14780	2642866	1827173
14781	2643069	1827011
14782	2643324	1826885
14783	2643517	1826716
14784	2643906	1826682
14785	2644189	1826576
14786	2644362	1826393
14787	2644606	1826259
14788	2644862	1826133
14789	2645113	1826004
14790	2645268	1825809
14791	2645477	1825651
14792	2645712	1825511
14793	2645884	1825327
14794	2646342	1825341
14795	2646499	1825147
14796	2646738	1825009
14797	2646985	1824877
14798	2647172	1824704
14799	2647390	1824552
14800	2647670	1824443
14801	2647889	1824292
14802	2648074	1824117
14803	2648250	1823936
14804	2648517	1823818
14805	2648752	1823678
14806	2648942	1823506
14807	2649091	1823307
14808	2649320	1823163
14809	2649453	1822952
14810	2649712	1822828
14811	2649857	1822626
14812	2650034	1822446
14813	2650200	1822258
14814	2650357	1822064
14815	2650550	1821895
14816	2650889	1821826
14817	2651082	1821657
14818	2651221	1821451
14819	2651384	1821261
14820	2651566	1821084
14821	2651750	1820909
14822	2651991	1820772
14823	2652147	1820578
14824	2652349	1820415
14825	2652493	1820212
14826	2652701	1820053
14827	2652884	1819877
14828	2653190	1819785
14829	2653335	1819583
14830	2653502	1819396
14831	2653685	1819220
14832	2653850	1819031
14833	2653999	1818832
14834	2654146	1818631
14835	2654366	1818480
14836	2654576	1818323
14837	2654745	1818137
14838	2654897	1817940
14839	2655035	1817733
14840	2655206	1817549
14841	2655493	1817444
14842	2655672	1817264
14843	2655845	1817081
14844	2656022	1816901
14845	2656201	1816723
14846	2656361	1816530
14847	2656643	1816422
14848	2656797	1816226
14849	2656954	1816033
14850	2657154	1815868
14851	2657314	1815676
14852	2657461	1815476
14853	2657651	1815304
14854	2657902	1815174
14855	2658109	1815014
14856	2658267	1814821
14857	2658480	1814666
14858	2658637	1814472
14859	2658982	1814406
14860	2659123	1814201
14861	2659310	1814028
14862	2659494	1813852
14863	2659724	1813708
14864	2659854	1813496
14865	2660088	1813355
14866	2660263	1813173
14867	2660463	1813009
14868	2660629	1812821
14869	2660794	1812632
14870	2661121	1812554
14871	2661361	1812417
14872	2661525	1812228
14873	2661711	1812053
14874	2661858	1811853
14875	2662021	1811663
14876	2662174	1811466
14877	2662407	1811324
14878	2662621	1811169
14879	2662779	1810976
14880	2663130	1810914
14881	2663297	1810727
14882	2663867	1810814
14883	2664115	1810682
14884	2664352	1810542
14885	2664547	1810374
14886	2664723	1810193
14887	2665089	1810141
14888	2665241	1809943
14889	2665417	1809763
14890	2665570	1809566
14891	2665744	1809384
14892	2666099	1809324
14893	2666329	1809179
14894	2666473	1808977
14895	2666665	1808806
14896	2666846	1808629
14897	2667037	1808458
14898	2667305	1808339
14899	2667517	1808182
14900	2667661	1807980
14901	2667811	1807781
14902	2667961	1807582
14903	2668115	1807387
14904	2668390	1807273
14905	2668586	1807105
14906	2668753	1806917
14907	2668949	1806750
14908	2669134	1806575
14909	2669300	1806387
14910	2669533	1806245
14911	2669714	1806067
14912	2669855	1805862
14913	2670007	1805665
14914	2670200	1805495
14915	2670361	1805304
14916	2670659	1805205
14917	2670881	1805055
14918	2671068	1804882
14919	2671357	1804777
14920	2671502	1804575
14921	2671636	1804366
14922	2671848	1804209
14923	2672059	1804051
14924	2672256	1803885
14925	2672460	1803722
14926	2672642	1803545
14927	2672818	1803364
14928	2673111	1803262
14929	2673339	1803116
14930	2673498	1802923
14931	2673661	1802734
14932	2673828	1802546
14933	2673954	1802332
14934	2674178	1802182
14935	2674355	1802002
14936	2674496	1801798
14937	2674661	1801609
14938	2674848	1801435
14939	2674982	1801226
14940	2675152	1801041
14941	2675502	1800977
14942	2675689	1800803
14943	2675862	1800620
14944	2676069	1800460
14945	2676244	1800278
14946	2676465	1800127
14947	2676633	1799941
14948	2676785	1799743
14949	2676939	1799547
14950	2677112	1799364
14951	2677294	1799187
14952	2677491	1799020
14953	2677775	1798911
14954	2677917	1798708
14955	2678086	1798522
14956	2678287	1798357
14957	2678466	1798178
14958	2678753	1798072
14959	2678972	1797920
14960	2679188	1797765
14961	2679360	1797581
14962	2679513	1797385
14963	2679648	1797176
14964	2679838	1797005
14965	2680055	1796851
14966	2680220	1796662
14967	2680377	1796468
14968	2680555	1796289
14969	2680734	1796109
14970	2681063	1796031
14971	2681286	1795881
14972	2681456	1795696
14973	2681633	1795516
14974	2681814	1795338
14975	2681975	1795146
14976	2682271	1795046
14977	2682472	1794881
14978	2682612	1794676
14979	2682764	1794479
14980	2682916	1794281
14981	2683096	1794103
14982	2683440	1794034
14983	2683691	1793903
14984	2683868	1793722
14985	2684063	1793554
14986	2684231	1793368
14987	2684392	1793177
14988	2684631	1793038
14989	2684818	1792863
14990	2685021	1792700
14991	2685208	1792527
14992	2685369	1792335
14993	2685527	1792142
14994	2685763	1792001
14995	2686014	1791870
14996	2686151	1791663
14997	2686320	1791477
14998	2686481	1791286
14999	2686644	1791096
15000	2687011	1791042
15001	2687163	1790845
15002	2687298	1790636
15003	2687456	1790443
15004	2687606	1790245
15005	2687767	1790053
15006	2688039	1789936
15007	2688261	1789785
15008	2688389	1789573
15009	2688545	1789378
15010	2688726	1789200
15011	2688876	1789001
15012	2689132	1788873
15013	2689344	1788716
15014	2689568	1788567
15015	2689709	1788362
15016	2689880	1788178
15017	2690023	1787975
15018	2690160	1787768
15019	2690378	1787615
15020	2690549	1787430
15021	2690711	1787240
15022	2690858	1787039
15023	2691026	1786852
15024	2691199	1786669
15025	2691533	1786593
15026	2691720	1786419
15027	2691888	1786233
15028	2692017	1786020
15029	2692175	1785827
15030	2692331	1785632
15031	2692466	1785424
15032	2692660	1785255
15033	2692899	1785116
15034	2693033	1784907
15035	2693170	1784699
15036	2693303	1784490
15037	2693479	1784309
15038	2693782	1784211
15039	2693949	1784025
15040	2694098	1783825
15041	2694269	1783641
15042	2694465	1783473
15043	2694620	1783278
15044	2694882	1783154
15045	2695084	1782990
15046	2695224	1782785
15047	2695371	1782584
15048	2695628	1782456
15049	2695784	1782262
15050	2696064	1782150
15051	2696431	1782095
15052	2696613	1781918
15053	2696781	1781731
15054	2696941	1781539
15055	2697249	1781446
15056	2697456	1781284
15057	2697661	1781122
15058	2697964	1781025
15059	2698181	1780871
15060	2698648	1780882
15061	2698864	1780727
15062	2699038	1780545
15063	2699258	1780392
15064	2699411	1780196
15065	2699548	1779989
15066	2699854	1779893
15067	2700052	1779726
15068	2700270	1779572
15069	2700430	1779381
15070	2700581	1779183
15071	2700771	1779011
15072	2701152	1778965
15073	2701386	1778821
15074	2701571	1778646
15075	2701804	1778503
15076	2702272	1778513
15077	2702515	1778376
15078	2702719	1778213
15079	2703091	1778160
15080	2703455	1778103
15081	2703727	1777985
15082	2704001	1777867
15083	2704236	1777725
15084	2704705	1777736
15085	2705073	1777681
15086	2705267	1777511
15087	2705522	1777381
15088	2705758	1777240
15089	2706016	1777112
15090	2706281	1776989
15091	2706461	1776810
15092	2706696	1776667
15093	2707248	1776732
15094	2707551	1776634
15095	2707826	1776517
15096	2708139	1776425
15097	2708415	1776310
15098	2708838	1776290
15099	2709048	1776130
15100	2709300	1775999
15101	2709812	1776037
15102	2710065	1775906
15103	2710306	1775767
15104	2710520	1775610
15105	2710802	1775498
15106	2711099	1775396
15107	2711344	1775259
15108	2711500	1775064
15109	2711713	1774907
15110	2711886	1774723
15111	2712452	1774797
15112	2712716	1774672
15113	2712974	1774544
15114	2713156	1774366
15115	2713461	1774268
15116	2713754	1774163
15117	2714021	1774041
15118	2714283	1773915
15119	2714471	1773742
15120	2714951	1773758
15121	2715194	1773620
15122	2715371	1773439
15123	2715585	1773282
15124	2715972	1773237
15125	2716160	1773064
15126	2716301	1772859
15127	2716468	1772671
15128	2716637	1772485
15129	2716812	1772302
15130	2717043	1772156
15131	2717276	1772011
15132	2717445	1771825
15133	2717585	1771619
15134	2717764	1771440
15135	2717914	1771241
15136	2718199	1771130
15137	2718362	1770940
15138	2718539	1770758
15139	2718678	1770552
15140	2718825	1770352
15141	2718987	1770161
15142	2719168	1769982
15143	2719393	1769832
15144	2719627	1769688
15145	2719784	1769493
15146	2719938	1769297
15147	2720086	1769097
15148	2720283	1768929
15149	2720675	1768888
15150	2720864	1768714
15151	2721050	1768538
15152	2721247	1768370
15153	2721398	1768172
15154	2721641	1768034
15155	2721859	1767879
15156	2722021	1767688
15157	2722225	1767524
15158	2722370	1767323
15159	2722518	1767122
15160	2722816	1767019
15161	2723027	1766861
15162	2723180	1766664
15163	2723382	1766499
15164	2723557	1766316
15165	2723700	1766113
15166	2723889	1765939
15167	2724094	1765776
15168	2724251	1765582
15169	2724396	1765380
15170	2724580	1765203
15171	2724763	1765026
15172	2724927	1764836
15173	2725117	1764663
15174	2725273	1764468
15175	2725440	1764280
15176	2725590	1764082
15177	2725765	1763899
15178	2725938	1763715
15179	2726277	1763639
15180	2726430	1763442
15181	2726584	1763246
15182	2726711	1763032
15183	2726846	1762824
15184	2727013	1762636
15185	2727181	1762449
15186	2727436	1762318
15187	2727582	1762117
15188	2727710	1761904
15189	2727850	1761699
15190	2728051	1761533
15191	2728204	1761336
15192	2728437	1761191
15193	2728592	1760996
15194	2728788	1760827
15195	2728934	1760625
15196	2729097	1760435
15197	2729241	1760233
15198	2729453	1760074
15199	2729675	1759922
15200	2729850	1759739
15201	2729978	1759527
15202	2730126	1759327
15203	2730293	1759139
15204	2730450	1758945
15205	2730578	1758732
15206	2730845	1758609
15207	2731028	1758431
15208	2731168	1758226
15209	2731303	1758018
15210	2731455	1757820
15211	2731631	1757639
15212	2731905	1757520
15213	2732099	1757349
15214	2732279	1757170
15215	2732491	1757012
15216	2732653	1756821
15217	2732817	1756631
15218	2733165	1756560
15219	2733391	1756410
15220	2733676	1756299
15221	2733800	1756083
15222	2733954	1755887
15223	2734131	1755706
15224	2734406	1755587
15225	2734568	1755397
15226	2734737	1755210
15227	2734910	1755026
15228	2735097	1754851
15229	2735279	1754673
15230	2735626	1754601
15231	2735804	1754420
15232	2735941	1754213
15233	2736084	1754010
15234	2736236	1753813
15235	2736411	1753631
15236	2736597	1753455
15237	2736897	1753352
15238	2737098	1753187
15239	2737261	1752996
15240	2737451	1752823
15241	2737593	1752620
15242	2737861	1752497
15243	2738060	1752330
15244	2738221	1752138
15245	2738373	1751941
15246	2738551	1751760
15247	2738696	1751559
15248	2738867	1751373
15249	2739151	1751260
15250	2739339	1751086
15251	2739519	1750907
15252	2739765	1750770
15253	2739923	1750576
15254	2740421	1750600
15255	2740744	1750511
15256	2740921	1750330
15257	2741131	1750170
15258	2741374	1750031
15259	2741622	1749895
15260	2741789	1749707
15261	2741970	1749529
15262	2742122	1749331
15263	2742296	1749148
15264	2742689	1749104
15265	2742883	1748934
15266	2743024	1748730
15267	2743172	1748530
15268	2743327	1748334
15269	2743487	1748142
15270	2743759	1748021
15271	2743936	1747840
15272	2744106	1747654
15273	2744255	1747454
15274	2744439	1747277
15275	2744615	1747096
15276	2744850	1746951
15277	2745074	1746800
15278	2745254	1746620
15279	2745446	1746449
15280	2745586	1746243
15281	2745757	1746058
15282	2746074	1745966
15283	2746259	1745789
15284	2746451	1745618
15285	2746619	1745431
15286	2746793	1745248
15287	2746954	1745056
15288	2747194	1744915
15289	2747410	1744758
15290	2747552	1744554
15291	2747760	1744392
15292	2747893	1744183
15293	2748054	1743992
15294	2748270	1743835
15295	2748609	1743756
15296	2748791	1743578
15297	2748938	1743378
15298	2749112	1743195
15299	2749277	1743005
15300	2749485	1742844
15301	2749672	1742668
15302	2749856	1742492
15303	2750072	1742335
15304	2750274	1742169
15305	2750452	1741989
15306	2750809	1741921
15307	2751100	1741812
15308	2751249	1741613
15309	2751458	1741452
15310	2751705	1741314
15311	2751947	1741174
15312	2752115	1740987
15313	2752304	1740813
15314	2752485	1740634
15315	2752650	1740445
15316	2752788	1740239
15317	2753100	1740143
15318	2753287	1739968
15319	2753474	1739793
15320	2753649	1739610
15321	2753833	1739433
15322	2754043	1739272
15323	2754366	1739183
15324	2754581	1739026
15325	2754717	1738819
15326	2754935	1738663
15327	2755113	1738482
15328	2755426	1738386
15329	2755595	1738200
15330	2755763	1738012
15331	2755892	1737801
15332	2756098	1737638
15333	2756254	1737443
15334	2756476	1737290
15335	2756724	1737153
15336	2757005	1737037
15337	2757187	1736859
15338	2757361	1736675
15339	2757665	1736574
15340	2757964	1736469
15341	2758124	1736277
15342	2758312	1736102
15343	2758459	1735902
15344	2758654	1735731
15345	2758968	1735636
15346	2759147	1735456
15347	2759322	1735273
15348	2759475	1735077
15349	2759727	1734942
15350	2759903	1734760
15351	2760287	1734709
15352	2760434	1734508
15353	2760735	1734405
15354	2760899	1734215
15355	2761240	1734136
15356	2761569	1734050
15357	2761730	1733858
15358	2761891	1733667
15359	2762024	1733458
15360	2762180	1733263
15361	2762421	1733122
15362	2762639	1732966
15363	2762923	1732851
15364	2763089	1732662
15365	2763254	1732473
15366	2763586	1732389
15367	2763902	1732295
15368	2764062	1732102
15369	2764262	1731935
15370	2764410	1731735
15371	2764587	1731554
15372	2764823	1731409
15373	2765087	1731281
15374	2765256	1731095
15375	2765452	1730925
15376	2765622	1730739
15377	2766039	1730708
15378	2766279	1730565
15379	2766465	1730390
15380	2766638	1730205
15381	2766795	1730011
15382	2766963	1729824
15383	2767195	1729677
15384	2767438	1729536
15385	2767577	1729331
15386	2767740	1729140
15387	2767954	1728982
15388	2768090	1728775
15389	2768438	1728700
15390	2768617	1728519
15391	2768788	1728334
15392	2768960	1728149
15393	2769134	1727965
15394	2769254	1727748
15395	2769400	1727547
15396	2769595	1727377
15397	2769791	1727207
15398	2769941	1727008
15399	2770095	1726812
15400	2770264	1726626
15401	2770435	1726440
15402	2770598	1726250
15403	2770894	1726142
15404	2771054	1725950
15405	2771210	1725755
15406	2771355	1725554
15407	2771523	1725366
15408	2771677	1725170
15409	2771951	1725049
15410	2772155	1724884
15411	2772290	1724677
15412	2772443	1724480
15413	2772597	1724284
15414	2772738	1724080
15415	2772878	1723875
15416	2773092	1723717
15417	2773246	1723520
15418	2773422	1723338
15419	2773575	1723142
15420	2773718	1722939
15421	2773858	1722735
15422	2774007	1722535
15423	2774263	1722403
15424	2774415	1722205
15425	2774565	1722007
15426	2774725	1721815
15427	2774882	1721621
15428	2775004	1721405
15429	2775177	1721221
15430	2775404	1721071
15431	2775588	1720893
15432	2775731	1720691
15433	2775862	1720480
15434	2776030	1720293
15435	2776158	1720081
15436	2776418	1719951
15437	2776658	1719809
15438	2776821	1719618
15439	2777024	1719453
15440	2777149	1719238
15441	2777306	1719045
15442	2777440	1718837
15443	2777651	1718676
15444	2777821	1718490
15445	2777946	1718276
15446	2778096	1718078
15447	2778248	1717881
15448	2778381	1717672
15449	2778526	1717471
15450	2778807	1717353
15451	2779006	1717185
15452	2779161	1716990
15453	2779314	1716793
15454	2779494	1716614
15455	2779636	1716411
15456	2779831	1716240
15457	2779986	1716045
15458	2780190	1715880
15459	2780343	1715683
15460	2780548	1715519
15461	2780710	1715329
15462	2780898	1715153
15463	2781205	1715052
15464	2781429	1714900
15465	2781593	1714710
15466	2781799	1714546
15467	2781934	1714339
15468	2782072	1714133
15469	2782281	1713971
15470	2782479	1713802
15471	2782648	1713616
15472	2782789	1713412
15473	2782966	1713231
15474	2783116	1713032
15475	2783368	1712897
15476	2783580	1712737
15477	2783728	1712537
15478	2783871	1712335
15479	2784020	1712136
15480	2784155	1711929
15481	2784286	1711719
15482	2784439	1711523
15483	2784667	1711372
15484	2784876	1711210
15485	2785027	1711013
15486	2785203	1710831
15487	2785371	1710644
15488	2785517	1710443
15489	2785829	1710344
15490	2786009	1710164
15491	2786190	1709985
15492	2786353	1709795
15493	2786497	1709593
15494	2786640	1709391
15495	2786970	1709303
15496	2787126	1709108
15497	2787278	1708911
15498	2787422	1708710
15499	2787568	1708509
15500	2787688	1708293
15501	2787818	1708082
15502	2788084	1707955
15503	2788319	1707809
15504	2788536	1707652
15505	2788664	1707440
15506	2788836	1707256
15507	2789013	1707075
15508	2789197	1706897
15509	2789467	1706772
15510	2789608	1706569
15511	2789772	1706379
15512	2789935	1706189
15513	2790103	1706002
15514	2790407	1705898
15515	2790611	1705733
15516	2790740	1705522
15517	2790911	1705337
15518	2791040	1705126
15519	2791189	1704927
15520	2791321	1704718
15521	2791555	1704571
15522	2791762	1704408
15523	2791936	1704225
15524	2792110	1704041
15525	2792235	1703828
15526	2792371	1703621
15527	2792499	1703410
15528	2792758	1703279
15529	2792961	1703112
15530	2793115	1702917
15531	2793278	1702727
15532	2793403	1702514
15533	2793528	1702300
15534	2793651	1702086
15535	2793883	1701938
15536	2794033	1701740
15537	2794216	1701562
15538	2794351	1701355
15539	2794502	1701157
15540	2794671	1700971
15541	2794855	1700794
15542	2795062	1700631
15543	2795225	1700441
15544	2795368	1700238
15545	2795541	1700054
15546	2795716	1699871
15547	2795855	1699667
15548	2796132	1699546
15549	2796377	1699406
15550	2796504	1699194
15551	2796679	1699011
15552	2796868	1698837
15553	2797036	1698650
15554	2797221	1698473
15555	2797495	1698351
15556	2797707	1698190
15557	2797876	1698004
15558	2798043	1697816
15559	2798199	1697622
15560	2798623	1697590
15561	2798915	1697478
15562	2799136	1697324
15563	2799359	1697169
15564	2799514	1696974
15565	2799770	1696841
15566	2799959	1696667
15567	2800121	1696476
15568	2800291	1696290
15569	2800561	1696165
15570	2801039	1696166
15571	2801249	1696004
15572	2801398	1695805
15573	2801583	1695628
15574	2801753	1695443
15575	2801925	1695258
15576	2802155	1695108
15577	2802388	1694961
15578	2802575	1694785
15579	2802785	1694623
15580	2802925	1694419
15581	2803070	1694218
15582	2803343	1694095
15583	2803503	1693903
15584	2803662	1693710
15585	2803809	1693511
15586	2803965	1693316
15587	2804113	1693117
15588	2804273	1692925
15589	2804582	1692823
15590	2804743	1692632
15591	2804880	1692426
15592	2805075	1692256
15593	2805237	1692065
15594	2805360	1691850
15595	2805642	1691732
15596	2805823	1691553
15597	2805972	1691354
15598	2806129	1691160
15599	2806264	1690954
15600	2806397	1690746
15601	2806597	1690578
15602	2806825	1690427
15603	2806979	1690232
15604	2807120	1690028
15605	2807247	1689817
15606	2807387	1689612
15607	2807528	1689409
15608	2807653	1689196
15609	2808046	1689145
15610	2808209	1688955
15611	2808362	1688759
15612	2808517	1688564
15613	2808661	1688362
15614	2808819	1688169
15615	2808934	1687950
15616	2809118	1687773
15617	2809277	1687581
15618	2809395	1687363
15619	2809541	1687163
15620	2809707	1686975
15621	2809871	1686785
15622	2810033	1686595
15623	2810310	1686473
15624	2810532	1686319
15625	2810659	1686107
15626	2810836	1685926
15627	2810979	1685724
15628	2811146	1685536
15629	2811368	1685382
15630	2811558	1685208
15631	2811721	1685018
15632	2811874	1684822
15633	2812017	1684620
15634	2812156	1684415
15635	2812303	1684216
15636	2812592	1684101
15637	2812782	1683928
15638	2812906	1683714
15639	2813050	1683513
15640	2813210	1683322
15641	2813340	1683112
15642	2813519	1682931
15643	2813730	1682770
15644	2813882	1682573
15645	2814015	1682365
15646	2814167	1682169
15647	2814316	1681971
15648	2814465	1681773
15649	2814634	1681586
15650	2814971	1681500
15651	2815182	1681339
15652	2815307	1681126
15653	2815476	1680940
15654	2815669	1680768
15655	2815831	1680578
15656	2816116	1680460
15657	2816290	1680277
15658	2816413	1680063
15659	2816585	1679879
15660	2816771	1679703
15661	2816919	1679504
15662	2817331	1679462
15663	2817474	1679261
15664	2817605	1679051
15665	2817767	1678861
15666	2817960	1678689
15667	2818150	1678515
15668	2818425	1678392
15669	2818650	1678239
15670	2818781	1678030
15671	2819011	1677880
15672	2819200	1677705
15673	2819387	1677529
15674	2819667	1677409
15675	2819893	1677257
15676	2820142	1677118
15677	2820386	1676976
15678	2820794	1676932
15679	2821044	1676794
15680	2821252	1676630
15681	2821426	1676447
15682	2821597	1676262
15683	2821769	1676078
15684	2822004	1675930
15685	2822301	1675819
15686	2822466	1675631
15687	2822639	1675447
15688	2822829	1675273
15689	2823180	1675194
15690	2823376	1675024
15691	2823531	1674829
15692	2823687	1674635
15693	2823883	1674465
15694	2824076	1674293
15695	2824334	1674159
15696	2824652	1674061
15697	2824868	1673902
15698	2825046	1673721
15699	2825211	1673532
15700	2825629	1673494
15701	2825820	1673320
15702	2826020	1673152
15703	2826162	1672949
15704	2826375	1672789
15705	2826539	1672600
15706	2826792	1672463
15707	2827058	1672334
15708	2827223	1672145
15709	2827413	1671971
15710	2827555	1671768
15711	2827729	1671585
15712	2828169	1671559
15713	2828324	1671364
15714	2828500	1671182
15715	2828628	1670971
15716	2828811	1670793
15717	2829008	1670623
15718	2829302	1670510
15719	2829499	1670340
15720	2829673	1670157
15721	2829886	1669996
15722	2830065	1669816
15723	2830434	1669747
15724	2830637	1669580
15725	2830781	1669379
15726	2830991	1669217
15727	2831167	1669035
15728	2831379	1668874
15729	2831526	1668674
15730	2831833	1668569
15731	2831984	1668372
15732	2832147	1668182
15733	2832340	1668009
15734	2832707	1667939
15735	2832862	1667744
15736	2833010	1667546
15737	2833168	1667353
15738	2833337	1667166
15739	2833537	1666998
15740	2833690	1666802
15741	2833927	1666656
15742	2834209	1666536
15743	2834376	1666348
15744	2834536	1666156
15745	2834703	1665968
15746	2835069	1665898
15747	2835281	1665736
15748	2835447	1665548
15749	2835679	1665398
15750	2835847	1665212
15751	2836144	1665100
15752	2836382	1664954
15753	2836594	1664793
15754	2836749	1664598
15755	2837001	1664460
15756	2837146	1664259
15757	2837602	1664242
15758	2837736	1664034
15759	2837893	1663840
15760	2838070	1663659
15761	2838240	1663473
15762	2838383	1663271
15763	2838594	1663109
15764	2838787	1662937
15765	2838944	1662743
15766	2839123	1662562
15767	2839315	1662389
15768	2839482	1662202
15769	2839824	1662116
15770	2839980	1661922
15771	2840126	1661722
15772	2840276	1661524
15773	2840505	1661373
15774	2840660	1661178
15775	2840800	1660975
15776	2841120	1660877
15777	2841267	1660677
15778	2841434	1660489
15779	2841574	1660285
15780	2841775	1660118
15781	2841928	1659922
15782	2842178	1659783
15783	2842318	1659579
15784	2842477	1659387
15785	2842619	1659185
15786	2842789	1658999
15787	2842920	1658790
15788	2843059	1658586
15789	2843321	1658454
15790	2843553	1658304
15791	2843701	1658105
15792	2843855	1657910
15793	2844000	1657709
15794	2844143	1657508
15795	2844409	1657378
15796	2844593	1657200
15797	2844748	1657005
15798	2844886	1656801
15799	2845042	1656607
15800	2845182	1656403
15801	2845364	1656224
15802	2845658	1656111
15803	2845917	1655976
15804	2846099	1655797
15805	2846259	1655606
15806	2846392	1655398
15807	2846545	1655202
15808	2846850	1655095
15809	2847008	1654902
15810	2847163	1654707
15811	2847310	1654508
15812	2847488	1654327
15813	2847644	1654133
15814	2848031	1654073
15815	2848201	1653887
15816	2848363	1653696
15817	2848527	1653507
15818	2848708	1653327
15819	2848854	1653128
15820	2849075	1652971
15821	2849306	1652821
15822	2849467	1652629
15823	2849639	1652445
15824	2849791	1652249
15825	2849943	1652052
15826	2850191	1651911
15827	2850473	1651790
15828	2850633	1651598
15829	2850773	1651395
15830	2850908	1651189
15831	2851137	1651037
15832	2851358	1650881
15833	2851599	1650736
15834	2851804	1650570
15835	2851975	1650385
15836	2852137	1650194
15837	2852304	1650006
15838	2852588	1649887
15839	2852767	1649706
15840	2852936	1649519
15841	2853071	1649313
15842	2853237	1649125
15843	2853418	1648945
15844	2853651	1648796
15845	2853871	1648639
15846	2854017	1648439
15847	2854180	1648249
15848	2854312	1648041
15849	2854455	1647840
15850	2854652	1647669
15851	2854950	1647557
15852	2855133	1647379
15853	2855284	1647182
15854	2855449	1646993
15855	2855602	1646797
15856	2855761	1646605
15857	2856001	1646460
15858	2856250	1646319
15859	2856406	1646125
15860	2856604	1645956
15861	2856790	1645779
15862	2856926	1645574
15863	2857251	1645476
15864	2857474	1645321
15865	2857624	1645124
