iter	F1	Logloss
12970	0.6881359554	0.5625092609
12971	0.688139163	0.5625070469
12972	0.6881415613	0.5625056354
12973	0.6881367647	0.5625032529
12974	0.6881471672	0.562501046
12975	0.6881567902	0.5624991446
12976	0.6881487859	0.5624970687
12977	0.6881528029	0.5624946103
12978	0.6881632057	0.5624925461
12979	0.6881680023	0.5624908195
12980	0.6881743876	0.5624891056
12981	0.6881743876	0.5624873699
12982	0.6881567602	0.5624854444
12983	0.6881623661	0.5624832552
12984	0.6881647644	0.5624816373
12985	0.6881655738	0.5624794694
12986	0.6881575696	0.5624778501
12987	0.6881559808	0.5624759149
12988	0.6881527731	0.5624748591
12989	0.6881567902	0.5624728031
12990	0.6881647945	0.5624705046
12991	0.6881511842	0.5624681007
12992	0.688165604	0.5624659634
12993	0.6881592185	0.5624640792
12994	0.6881616168	0.5624622138
12995	0.6881640151	0.5624607652
12996	0.6881680023	0.5624580851
12997	0.6881720196	0.5624568012
12998	0.6881744179	0.562455492
12999	0.6881487859	0.5624529908
13000	0.688158379	0.5624513042
13001	0.6881575696	0.5624492697
13002	0.6881575696	0.5624473515
13003	0.6881503748	0.5624452676
13004	0.6881567902	0.5624439167
13005	0.6881567902	0.5624425385
13006	0.6881527731	0.5624400985
13007	0.6881519637	0.5624384385
13008	0.6881487561	0.5624364665
13009	0.6881551414	0.5624346438
13010	0.6881615267	0.562432694
13011	0.6881607173	0.562430973
13012	0.6881655136	0.5624285799
13013	0.6881695004	0.5624270502
13014	0.6881607173	0.5624245907
13015	0.688166323	0.5624222855
13016	0.6881703401	0.562420738
13017	0.6881687514	0.5624192284
13018	0.6881679419	0.5624179211
13019	0.6881759459	0.5624158098
13020	0.6881831404	0.5624139924
13021	0.6882095506	0.5624121669
13022	0.6882103604	0.5624103817
13023	0.688208772	0.5624101695
13024	0.6882112012	0.5624079189
13025	0.6882135994	0.5624059768
13026	0.6882023872	0.5624040644
13027	0.6882127585	0.5624019178
13028	0.6882207626	0.5624007641
13029	0.6882215724	0.5623988433
13030	0.6882335629	0.5623962966
13031	0.6882399788	0.5623944014
13032	0.6882431869	0.5623924419
13033	0.6882503811	0.5623902904
13034	0.6882375807	0.5623884863
13035	0.6882263686	0.5623863956
13036	0.6882135683	0.5623845993
13037	0.6882199528	0.5623826798
13038	0.6882231607	0.5623807266
13039	0.6882319747	0.5623790284
13040	0.6882407888	0.5623766613
13041	0.6882351826	0.5623751267
13042	0.6882263686	0.562372734
13043	0.6882239705	0.5623709062
13044	0.6882543672	0.5623690279
13045	0.6882519691	0.5623663121
13046	0.6882519691	0.5623649606
13047	0.6882511911	0.5623623695
13048	0.688240757	0.5623606114
13049	0.6882543672	0.5623580931
13050	0.6882543992	0.5623556929
13051	0.6882639914	0.5623540211
13052	0.6882735835	0.562352218
13053	0.6882839857	0.5623506714
13054	0.6882879714	0.5623486692
13055	0.6882855735	0.5623460335
13056	0.6882903694	0.5623444194
13057	0.6882903694	0.5623425328
13058	0.6883023921	0.5623402084
13059	0.6882887817	0.5623377866
13060	0.6882887817	0.5623360619
13061	0.6882783795	0.5623345322
13062	0.6882679774	0.5623319909
13063	0.6882791572	0.5623298827
13064	0.6882799673	0.5623279041
13065	0.6882928002	0.5623255277
13066	0.6883032024	0.5623236819
13067	0.6883023921	0.5623220675
13068	0.6883023921	0.5623201226
13069	0.6883007714	0.5623179138
13070	0.6883167796	0.5623155235
13071	0.6883031693	0.5623131742
13072	0.6883079983	0.5623113631
13073	0.6883016148	0.5623095598
13074	0.6882944208	0.5623073318
13075	0.6882920227	0.5623050196
13076	0.6882984065	0.5623027684
13077	0.6883008044	0.5623009877
13078	0.6882895919	0.5622989125
13079	0.6883112067	0.5622967376
13080	0.688307188	0.5622949765
13081	0.6883247838	0.5622929335
13082	0.6883255943	0.5622913598
13083	0.6883352195	0.5622892685
13084	0.6883376175	0.5622877902
13085	0.6883327879	0.5622851385
13086	0.68833039	0.5622836506
13087	0.6883368069	0.5622809969
13088	0.6883424133	0.5622785984
13089	0.6883368407	0.5622751518
13090	0.688349641	0.5622731386
13091	0.6883456557	0.5622710718
13092	0.6883504516	0.5622694145
13093	0.6883440345	0.5622677557
13094	0.6883400154	0.5622656291
13095	0.688334409	0.5622632352
13096	0.688349641	0.5622611694
13097	0.6883544026	0.562259695
13098	0.6883568005	0.5622572684
13099	0.6883576112	0.5622557386
13100	0.6883591983	0.5622534106
13101	0.6883648047	0.5622512337
13102	0.688363994	0.5622484802
13103	0.6883583876	0.5622464566
13104	0.6883599747	0.5622446233
13105	0.6883704111	0.5622426927
13106	0.6883623725	0.5622409061
13107	0.6883615961	0.562238739
13108	0.6883583876	0.5622364464
13109	0.6883679788	0.5622338579
13110	0.6883559556	0.562231986
13111	0.6883599747	0.5622300334
13112	0.6883527472	0.5622281084
13113	0.6883583534	0.562226864
13114	0.6883623725	0.5622248501
13115	0.6883695659	0.5622223675
13116	0.6883855739	0.5622204211
13117	0.6883863848	0.5622181149
13118	0.6883911454	0.5622162749
13119	0.6884023579	0.5622138173
13120	0.6884055665	0.5622119586
13121	0.6884039446	0.5622100431
13122	0.6884119485	0.5622083776
13123	0.6884199525	0.5622062541
13124	0.6884247477	0.5622038439
13125	0.6884351492	0.5622019942
13126	0.6884295429	0.5621994831
13127	0.6884343381	0.5621981699
13128	0.6884359604	0.5621958667
13129	0.6884391691	0.5621940743
13130	0.6884511933	0.5621920603
13131	0.6884511933	0.5621894104
13132	0.6884440004	0.5621870895
13133	0.6884344098	0.5621848863
13134	0.6884319763	0.5621824338
13135	0.6884368074	0.5621812147
13136	0.6884327874	0.5621787457
13137	0.6884295786	0.5621768565
13138	0.6884439643	0.5621749162
13139	0.6884431531	0.5621719656
13140	0.6884375827	0.5621699079
13141	0.6884359604	0.5621680703
13142	0.6884399803	0.5621662515
13143	0.6884575748	0.5621636064
13144	0.688459161	0.562161845
13145	0.6884575748	0.5621601846
13146	0.6884631813	0.5621585812
13147	0.6884615586	0.5621566932
13148	0.6884759804	0.5621544769
13149	0.6884807755	0.5621519118
13150	0.6884855705	0.5621499581
13151	0.688486382	0.5621477354
13152	0.6884823984	0.5621457776
13153	0.6884743943	0.5621442389
13154	0.6884848329	0.5621425343
13155	0.6884824353	0.5621408169
13156	0.6884888166	0.5621380478
13157	0.6884912141	0.5621360065
13158	0.6884992183	0.5621344612
13159	0.6885088084	0.5621316266
13160	0.6885088084	0.5621301934
13161	0.6885064109	0.562129037
13162	0.6885064109	0.5621277083
13163	0.6884975952	0.5621257641
13164	0.6885071852	0.5621238077
13165	0.6884991811	0.5621220102
13166	0.6884975952	0.5621215005
13167	0.6884919886	0.562119244
13168	0.6884887795	0.5621174808
13169	0.688489554	0.5621158616
13170	0.6884871565	0.5621146896
13171	0.688494349	0.5621125555
13172	0.688494349	0.5621104896
13173	0.6884991439	0.562108847
13174	0.6885047503	0.562106488
13175	0.6885103568	0.5621046918
13176	0.6885159633	0.5621034976
13177	0.6885239673	0.5621016127
13178	0.688541599	0.5620998259
13179	0.6885503767	0.5620972097
13180	0.6885528124	0.5620954829
13181	0.6885608166	0.5620938724
13182	0.6885680088	0.562092549
13183	0.6885543979	0.5620910904
13184	0.6885543979	0.5620890834
13185	0.6885520005	0.5620869317
13186	0.6885608166	0.5620849768
13187	0.6885487912	0.5620830563
13188	0.6885584192	0.5620812024
13189	0.6885496031	0.5620786412
13190	0.6885496031	0.5620771894
13191	0.6885439964	0.5620746087
13192	0.6885463938	0.5620728596
13193	0.688550415	0.5620703664
13194	0.6885624406	0.5620685254
13195	0.6885600432	0.5620663822
13196	0.6885584192	0.5620643052
13197	0.6885432227	0.5620623809
13198	0.6885568337	0.5620611342
13199	0.6885576457	0.5620593905
13200	0.6885560218	0.5620576841
13201	0.6885576457	0.5620549096
13202	0.6885576457	0.5620529562
13203	0.6885664234	0.5620507548
13204	0.6885696328	0.5620491624
13205	0.6885712182	0.5620472392
13206	0.6885712182	0.5620447073
13207	0.6885728035	0.562042905
13208	0.6885784103	0.5620406415
13209	0.6885760129	0.5620378151
13210	0.6885728035	0.5620365081
13211	0.6885799955	0.562035157
13212	0.6885767861	0.5620335144
13213	0.6885791835	0.5620321682
13214	0.6885735768	0.5620304616
13215	0.6885759741	0.5620301892
13216	0.6885815808	0.5620289462
13217	0.6886047807	0.5620258791
13218	0.6886023834	0.5620243871
13219	0.6886015712	0.5620227889
13220	0.6886071779	0.5620214568
13221	0.6886095752	0.5620199075
13222	0.688613597	0.562017968
13223	0.6886263956	0.5620157215
13224	0.6886159545	0.5620138656
13225	0.6886343596	0.5620120333
13226	0.6886303376	0.5620103074
13227	0.6886279404	0.5620078886
13228	0.6886319624	0.562006088
13229	0.6886239585	0.5620040365
13230	0.6886247708	0.562002422
13231	0.6886511395	0.5620002843
13232	0.6886447203	0.5619984183
13233	0.6886559337	0.5619966322
13234	0.6886687725	0.5619939728
13235	0.6886671473	0.5619911394
13236	0.6886759638	0.5619893435
13237	0.6886711696	0.5619874774
13238	0.6886855933	0.561985139
13239	0.6886879904	0.5619836287
13240	0.6887031856	0.5619815092
13241	0.6887047698	0.5619798828
13242	0.6887047698	0.5619777617
13243	0.6887103768	0.5619765871
13244	0.6887143579	0.561973995
13245	0.6887167548	0.5619727275
13246	0.6887183389	0.5619703368
13247	0.6886991214	0.5619684104
13248	0.6887054994	0.5619665486
13249	0.6887054994	0.5619650394
13250	0.6886943274	0.5619629993
13251	0.6886863236	0.5619611562
13252	0.68869835	0.561959622
13253	0.6886663346	0.5619570753
13254	0.6886791326	0.5619554642
13255	0.6886783199	0.561953451
13256	0.6886814885	0.5619511691
13257	0.6886775072	0.5619490185
13258	0.6886727131	0.5619474306
13259	0.6886766945	0.561945821
13260	0.6886814885	0.5619432529
13261	0.688696683	0.5619416546
13262	0.688694286	0.5619405162
13263	0.6887047282	0.5619387417
13264	0.6887039569	0.5619364474
13265	0.6887039569	0.5619351012
13266	0.6887047698	0.5619331074
13267	0.6887095639	0.5619312498
13268	0.6887135449	0.5619296756
13269	0.6887095639	0.5619274556
13270	0.6887095639	0.5619262891
13271	0.6887199648	0.5619246317
13272	0.6887175678	0.561922818
13273	0.6887183808	0.5619209527
13274	0.6887191937	0.5619190765
13275	0.6887183808	0.5619169395
13276	0.6887207778	0.5619155554
13277	0.6887207778	0.5619137009
13278	0.6887151708	0.5619126003
13279	0.6887199648	0.561910709
13280	0.6887111479	0.5619088195
13281	0.6887199648	0.5619075778
13282	0.6887119191	0.561905164
13283	0.6887063123	0.5619034701
13284	0.6887191099	0.5619013515
13285	0.688716713	0.561899546
13286	0.6887279267	0.5618975833
13287	0.6887279267	0.5618956334
13288	0.6887295527	0.5618936324
13289	0.6887495412	0.5618916953
13290	0.6887375143	0.5618898589
13291	0.6887438918	0.5618874625
13292	0.6887351174	0.5618846935
13293	0.6887303236	0.5618827308
13294	0.6887383274	0.5618811252
13295	0.6887423505	0.5618788233
13296	0.6887623388	0.5618760009
13297	0.6887895607	0.5618730771
13298	0.6887783466	0.5618709527
13299	0.6887807866	0.5618686121
13300	0.6887855804	0.5618670849
13301	0.6887743662	0.5618651222
13302	0.688792771	0.5618625955
13303	0.6887983781	0.5618610674
13304	0.6888000051	0.5618589431
13305	0.6887976082	0.5618570204
13306	0.6888008623	0.5618543373
13307	0.6887936279	0.5618520322
13308	0.6888024456	0.5618500146
13309	0.6888048425	0.5618477673
13310	0.6887976518	0.5618457608
13311	0.6888016321	0.5618438981
13312	0.6888088228	0.5618420555
13313	0.6888096363	0.5618407731
13314	0.6888240616	0.5618380644
13315	0.688823248	0.5618357828
13316	0.688823248	0.5618338947
13317	0.6888320217	0.5618311285
13318	0.6888336491	0.5618289145
13319	0.6888520545	0.5618266086
13320	0.6888600588	0.5618248591
13321	0.6888632695	0.5618226993
13322	0.6888728567	0.5618201329
13323	0.6888728567	0.5618182307
13324	0.6888616417	0.5618168451
13325	0.6888583861	0.5618146841
13326	0.6888607829	0.5618121746
13327	0.6888703696	0.5618106092
13328	0.6888623657	0.5618080601
13329	0.6888591551	0.5618065218
13330	0.6888639485	0.5618053155
13331	0.6888583413	0.5618030568
13332	0.6888607829	0.5618014099
13333	0.6888672041	0.5617993821
13334	0.6888592	0.5617969357
13335	0.6888744395	0.5617947993
13336	0.6888816751	0.5617927189
13337	0.6888824891	0.5617917754
13338	0.6888760222	0.56178953
13339	0.6888736255	0.5617875638
13340	0.6888896339	0.5617855748
13341	0.6888928447	0.5617839889
13342	0.6889168576	0.5617817662
13343	0.6889208828	0.561779924
13344	0.6889256762	0.5617785251
13345	0.6889424994	0.5617766
13346	0.6889432672	0.5617746722
13347	0.6889320519	0.5617726925
13348	0.6889280729	0.5617709761
13349	0.6889336806	0.5617697315
13350	0.6889328662	0.5617677782
13351	0.6889208828	0.5617659532
13352	0.6889280729	0.5617646739
13353	0.688934495	0.5617625229
13354	0.6889361238	0.5617606479
13355	0.6889417317	0.5617587545
13356	0.6889425461	0.5617572246
13357	0.6889385205	0.5617557165
13358	0.6889376595	0.561753171
13359	0.6889384739	0.5617509842
13360	0.6889480605	0.5617484568
13361	0.6889296552	0.5617460539
13362	0.6889368451	0.5617440842
13363	0.6889352164	0.5617420205
13364	0.6889376129	0.5617403829
13365	0.6889400095	0.5617381121
13366	0.6889416383	0.5617360475
13367	0.6889384273	0.5617341214
13368	0.6889504102	0.5617328592
13369	0.6889448027	0.561731317
13370	0.6889471992	0.5617300481
13371	0.6889407773	0.5617281457
13372	0.6889439882	0.561726508
13373	0.6889423594	0.5617244243
13374	0.6889327733	0.5617221919
13375	0.688936752	0.5617194277
13376	0.6889359377	0.5617176602
13377	0.688924723	0.5617150567
13378	0.6889231407	0.5617129215
13379	0.6889279338	0.561710422
13380	0.6889271659	0.5617081705
13381	0.6889279802	0.5617055717
13382	0.6889287945	0.5617046207
13383	0.6889287945	0.5617024496
13384	0.6889303767	0.5617004833
13385	0.6889303767	0.5616996749
13386	0.6889352164	0.5616976499
13387	0.6889360307	0.561696405
13388	0.6889376129	0.561694482
13389	0.6889536213	0.5616926029
13390	0.6889544358	0.561691426
13391	0.68896244	0.5616898774
13392	0.6889600434	0.5616887483
13393	0.6889696297	0.5616869391
13394	0.6889864528	0.5616852374
13395	0.6889784485	0.5616831086
13396	0.6889864528	0.5616817065
13397	0.6889856381	0.5616800454
13398	0.6889936424	0.5616782116
13399	0.6889920606	0.5616759804
13400	0.6890000649	0.5616740934
13401	0.6890040911	0.5616724213
13402	0.689009699	0.5616713818
13403	0.6890192851	0.5616701086
13404	0.6890144921	0.5616682249
13405	0.6890208666	0.5616666234
13406	0.6890216816	0.5616649894
13407	0.6890184701	0.5616627978
13408	0.6890112807	0.5616608095
13409	0.6890104658	0.5616582401
13410	0.6890104658	0.5616563658
13411	0.6890120474	0.5616539939
13412	0.6890096028	0.5616519162
13413	0.6890072064	0.561650161
13414	0.6890055768	0.5616481963
13415	0.6890031803	0.5616466128
13416	0.6890039951	0.5616440633
13417	0.6890143957	0.5616416791
13418	0.6890119992	0.5616401608
13419	0.6890055768	0.5616381163
13420	0.689004762	0.5616356659
13421	0.6890039472	0.5616336856
13422	0.6890039472	0.5616317174
13423	0.6889935468	0.5616299057
13424	0.6889919652	0.5616284209
13425	0.689000736	0.5616266562
13426	0.6890095547	0.5616235001
13427	0.6890151623	0.5616218789
13428	0.6890119511	0.5616196551
13429	0.689013629	0.5616167357
13430	0.6890168403	0.561615532
13431	0.6890160254	0.5616133713
13432	0.6890080212	0.5616111135
13433	0.6890160254	0.5616090759
13434	0.6890208183	0.5616076198
13435	0.689026426	0.5616057249
13436	0.6890320339	0.5616040402
13437	0.6890040431	0.5616005141
13438	0.6890000649	0.5615986176
13439	0.6890000649	0.5615974875
13440	0.6890032763	0.5615957321
13441	0.6890160737	0.5615936763
13442	0.6890216816	0.5615912617
13443	0.6890320824	0.5615893428
13444	0.6890264745	0.5615877434
13445	0.6890328975	0.5615860258
13446	0.689029686	0.5615845085
13447	0.6890216816	0.5615827987
13448	0.6890112807	0.5615815714
13449	0.6890176552	0.5615795388
13450	0.6890248446	0.5615771983
13451	0.6890376417	0.5615749403
13452	0.6890368267	0.5615728887
13453	0.6890368267	0.5615710018
13454	0.6890368267	0.561569156
13455	0.6890440158	0.5615683898
13456	0.6890360116	0.5615665787
13457	0.6890480424	0.5615643784
13458	0.6890528351	0.5615628818
13459	0.6890424345	0.5615614169
13460	0.6890488085	0.5615597889
13461	0.689072821	0.5615571315
13462	0.6890656321	0.5615550386
13463	0.6890680284	0.5615528601
13464	0.6890832215	0.5615492759
13465	0.6890568127	0.5615467585
13466	0.6890583939	0.5615447974
13467	0.6890576278	0.5615422011
13468	0.6890784289	0.5615397343
13469	0.6890792442	0.5615378141
13470	0.6890840866	0.5615359558
13471	0.6890856676	0.5615344307
13472	0.6890792442	0.5615322357
13473	0.6890896448	0.5615298554
13474	0.6890976491	0.5615280392
13475	0.6890976491	0.5615262331
13476	0.6890976491	0.5615239631
13477	0.6891024417	0.5615222733
13478	0.6890984146	0.5615197947
13479	0.6891008108	0.5615186509
13480	0.6891240583	0.5615166388
13481	0.6891200814	0.5615155337
13482	0.6891440947	0.5615141423
13483	0.6891393022	0.5615122863
13484	0.6891321134	0.561509926
13485	0.6891481225	0.5615081323
13486	0.689143279	0.5615063538
13487	0.6891449105	0.5615046804
13488	0.6891416985	0.5615031933
13489	0.689133694	0.5615012625
13490	0.6891376708	0.5614989331
13491	0.6891376708	0.5614968311
13492	0.6891383848	0.5614943066
13493	0.6891391496	0.5614926462
13494	0.6891471536	0.561490523
13495	0.6891575537	0.5614890691
13496	0.6891567379	0.5614873408
13497	0.6891399144	0.561484776
13498	0.6891511301	0.5614824885
13499	0.6891695339	0.5614807935
13500	0.6891694824	0.5614785441
13501	0.689183094	0.5614767073
13502	0.6891871219	0.561474381
13503	0.68918391	0.5614718455
13504	0.6891919138	0.5614696427
13505	0.6891943098	0.5614673349
13506	0.6892063417	0.5614648779
13507	0.6892095538	0.5614631344
13508	0.6892159255	0.5614613697
13509	0.6892119498	0.5614598717
13510	0.6892071055	0.5614584903
13511	0.6891991017	0.5614578009
13512	0.6892055257	0.5614554065
13513	0.6892023137	0.5614540059
13514	0.6892135296	0.5614519929
13515	0.6892127135	0.5614501752
13516	0.6892118974	0.5614481342
13517	0.6892142933	0.5614462595
13518	0.689233513	0.5614442865
13519	0.6892334602	0.5614426645
13520	0.6892366723	0.5614405756
13521	0.6892374885	0.5614381417
13522	0.689250284	0.56143615
13523	0.6892430965	0.5614337802
13524	0.6892374885	0.5614313587
13525	0.6892374885	0.5614292359
13526	0.6892574714	0.5614268741
13527	0.6892614466	0.5614246363
13528	0.6892558387	0.561423036
13529	0.6892510471	0.5614208355
13530	0.6892598672	0.5614184258
13531	0.6892430434	0.5614168032
13532	0.6892398314	0.5614164482
13533	0.6892446229	0.5614148064
13534	0.6892470187	0.56141341
13535	0.6892646587	0.5614116911
13536	0.6892670545	0.5614099421
13537	0.689277454	0.561407989
13538	0.6892710832	0.5614064593
13539	0.6892758747	0.561404249
13540	0.6892726625	0.5614020233
13541	0.6892782705	0.5613998781
13542	0.689277454	0.5613980611
13543	0.6892838785	0.5613958406
13544	0.6892831159	0.5613932878
13545	0.6892959114	0.5613918371
13546	0.6892911198	0.561390014
13547	0.6892943322	0.5613888871
13548	0.6892911198	0.5613868635
13549	0.6892766913	0.5613851082
13550	0.689273479	0.561383221
13551	0.6892718997	0.5613808461
13552	0.6892766913	0.561379155
13553	0.6892999405	0.5613769581
13554	0.6892911198	0.5613751047
13555	0.6892983614	0.5613735095
13556	0.6892847491	0.5613713953
13557	0.6892831159	0.5613699962
13558	0.6892975447	0.5613680928
13559	0.689312736	0.5613659917
13560	0.6893087612	0.5613639396
13561	0.6893087612	0.5613617609
13562	0.6893055487	0.5613596149
13563	0.6893015195	0.5613578774
13564	0.6893054943	0.5613561094
13565	0.6893143149	0.5613538436
13566	0.6893095235	0.5613520634
13567	0.6893135527	0.5613502093
13568	0.6893039153	0.5613483481
13569	0.6893134982	0.561346031
13570	0.6893230809	0.5613440291
13571	0.6893254766	0.5613431389
13572	0.6893198685	0.5613412215
13573	0.6893206853	0.5613400301
13574	0.6893158939	0.5613385064
13575	0.6893102857	0.5613368211
13576	0.6893126814	0.5613352529
13577	0.6893238978	0.5613335092
13578	0.6893206853	0.5613315305
13579	0.6893158393	0.56132914
13580	0.6893102312	0.5613273342
13581	0.6893310848	0.5613254597
13582	0.6893278174	0.5613235066
13583	0.6893262386	0.5613214864
13584	0.6893150225	0.5613196504
13585	0.6893222641	0.5613176556
13586	0.6893246598	0.5613156955
13587	0.6893278723	0.5613142385
13588	0.6893238978	0.5613125869
13589	0.6893247146	0.561310869
13590	0.6893223189	0.5613094153
13591	0.6893254766	0.5613075067
13592	0.6893254766	0.5613059738
13593	0.6893246598	0.5613039565
13594	0.6893206305	0.5613018176
13595	0.6893158393	0.5613003356
13596	0.6893206305	0.5612984509
13597	0.6893182349	0.5612960897
13598	0.6893310298	0.5612938775
13599	0.689324605	0.5612911886
13600	0.6893166014	0.5612897891
13601	0.6893173635	0.5612874304
13602	0.6893221546	0.5612852125
13603	0.6893189423	0.5612834541
13604	0.6893173088	0.561281447
13605	0.6893117011	0.5612793887
13606	0.6893301031	0.5612775284
13607	0.6893220999	0.5612762886
13608	0.6893348941	0.5612745362
13609	0.6893372896	0.561272666
13610	0.6893365278	0.5612704396
13611	0.689356564	0.5612680314
13612	0.6893645675	0.5612656006
13613	0.6893597765	0.5612636921
13614	0.6893405571	0.5612621367
13615	0.6893301581	0.5612611994
13616	0.689350956	0.5612591492
13617	0.6893661459	0.5612572559
13618	0.6893717539	0.5612560881
13619	0.6893773619	0.5612540366
13620	0.6893653289	0.5612522923
13621	0.6893677243	0.5612506938
13622	0.6893725152	0.5612487139
13623	0.6893709368	0.5612468375
13624	0.6893645118	0.5612449008
13625	0.6893837872	0.5612423206
13626	0.6893718097	0.5612403157
13627	0.6893726268	0.5612383421
13628	0.689391847	0.5612360174
13629	0.6893894515	0.5612351242
13630	0.689391847	0.5612330603
13631	0.6893942425	0.5612311848
13632	0.6894022463	0.5612291586
13633	0.6893997944	0.5612268321
13634	0.6894101934	0.5612243068
13635	0.6894013725	0.5612221997
13636	0.6894005552	0.5612200086
13637	0.6894214099	0.5612176218
13638	0.6894238053	0.5612160527
13639	0.6894262007	0.561214638
13640	0.6894285961	0.5612128711
13641	0.6894205924	0.5612113495
13642	0.6894221704	0.5612085785
13643	0.6894381775	0.5612062614
13644	0.6894453636	0.5612047999
13645	0.6894509718	0.5612029531
13646	0.6894501542	0.5612011266
13647	0.6894453636	0.5611992287
13648	0.6894437285	0.5611972865
13649	0.6894549448	0.5611952205
13650	0.6894653436	0.561193134
13651	0.6894557048	0.5611914913
13652	0.6894477015	0.5611900889
13653	0.6894565225	0.5611878735
13654	0.6894621306	0.5611852968
13655	0.6894821684	0.5611833979
13656	0.6894757424	0.561181148
13657	0.6894669212	0.5611797576
13658	0.6894661035	0.5611777401
13659	0.6894661035	0.5611766457
13660	0.6894700762	0.5611749062
13661	0.6894644681	0.5611730179
13662	0.689467681	0.5611716199
13663	0.6894724714	0.5611704207
13664	0.6894812925	0.5611684012
13665	0.6894885363	0.5611659593
13666	0.6895013302	0.5611632417
13667	0.6894981171	0.5611611114
13668	0.689495722	0.5611596638
13669	0.6894908732	0.5611573876
13670	0.6894964814	0.5611562168
13671	0.6895005123	0.5611545043
13672	0.6895013302	0.5611526846
13673	0.6895053027	0.561150603
13674	0.6895053027	0.561149554
13675	0.6895036668	0.5611474439
13676	0.6894956635	0.5611459227
13677	0.6894852068	0.5611442429
13678	0.6894899971	0.5611425402
13679	0.6894867842	0.5611399719
13680	0.6894787811	0.5611375579
13681	0.6894723555	0.5611355735
13682	0.6894643526	0.5611333539
13683	0.6894668055	0.5611309849
13684	0.6894795989	0.5611288557
13685	0.689481994	0.5611269925
13686	0.6894803585	0.5611254126
13687	0.6894875437	0.5611229407
13688	0.6894731732	0.5611207881
13689	0.689478723	0.5611189791
13690	0.689476328	0.5611176571
13691	0.6894947288	0.5611158222
13692	0.6895003952	0.5611135238
13693	0.6894883615	0.5611119456
13694	0.6894803585	0.5611097027
13695	0.6894731153	0.5611079466
13696	0.6894739329	0.5611056237
13697	0.6894819358	0.5611032052
13698	0.689489121	0.5611011754
13699	0.6894907565	0.5610992541
13700	0.6894987595	0.5610974749
13701	0.6894963645	0.5610950224
13702	0.6895011546	0.5610948994
13703	0.689489121	0.5610925946
13704	0.6894995774	0.5610912829
13705	0.6895083396	0.5610889678
13706	0.6895059446	0.5610868153
13707	0.6895035496	0.5610853702
13708	0.6894971238	0.5610841213
13709	0.6894923338	0.5610820936
13710	0.6894923338	0.5610804891
13711	0.6895082809	0.5610788272
13712	0.6895082809	0.5610765549
13713	0.6895026731	0.5610743289
13714	0.6895162837	0.561072374
13715	0.6895106759	0.5610699035
13716	0.6895258634	0.5610686041
13717	0.6895370791	0.5610668114
13718	0.6895298944	0.561064927
13719	0.6895339254	0.5610632899
13720	0.6895259225	0.5610615748
13721	0.6895219506	0.5610594684
13722	0.6895307124	0.5610572842
13723	0.6895307124	0.5610560127
13724	0.6895378972	0.5610543935
13725	0.6895378972	0.5610522673
13726	0.6895331074	0.5610515045
13727	0.6895203146	0.561049814
13728	0.6895235275	0.5610479727
13729	0.6895355023	0.5610462814
13730	0.6895363204	0.5610440958
13731	0.6895427465	0.5610417889
13732	0.6895459596	0.5610400959
13733	0.6895491727	0.561037777
13734	0.6895323485	0.561036135
13735	0.6895451414	0.5610344895
13736	0.6895491132	0.5610326529
13737	0.6895475364	0.5610304635
13738	0.6895507495	0.5610289585
13739	0.6895531444	0.5610274532
13740	0.6895531444	0.561025424
13741	0.6895507495	0.561022885
13742	0.6895403515	0.5610208657
13743	0.6895491132	0.5610194135
13744	0.6895515081	0.5610190752
13745	0.6895483546	0.5610171137
13746	0.6895435052	0.561014635
13747	0.6895474768	0.5610127529
13748	0.6895482354	0.5610105377
13749	0.6895642408	0.561007876
13750	0.6895650591	0.5610060735
13751	0.6895746384	0.5610037019
13752	0.6895746384	0.5610027704
13753	0.6895738201	0.5610008574
13754	0.6895642408	0.5609990659
13755	0.6895690305	0.5609975411
13756	0.6895642408	0.5609962359
13757	0.6895730619	0.5609940255
13758	0.6895722436	0.5609922146
13759	0.6895786698	0.5609892282
13760	0.6895794882	0.5609868959
13761	0.6895746384	0.5609848914
13762	0.6895498121	0.5609830117
13763	0.6895530251	0.560981161
13764	0.6895650591	0.5609797729
13765	0.6895682722	0.560977854
13766	0.6895730619	0.5609757526
13767	0.6895778515	0.5609733437
13768	0.6895730619	0.5609710965
13769	0.6895770332	0.5609685236
13770	0.6895722436	0.5609663516
13771	0.6895569966	0.5609639543
13772	0.6895458406	0.5609614733
13773	0.6895569966	0.5609598503
13774	0.6895585732	0.5609586909
13775	0.6895617862	0.5609570011
13776	0.6895730018	0.5609550359
13777	0.689576973	0.5609528185
13778	0.6895793677	0.5609514386
13779	0.6895857939	0.5609493777
13780	0.6895841572	0.5609477675
13781	0.6895785494	0.5609462528
13782	0.6895993438	0.5609439591
13783	0.6896153488	0.5609418281
13784	0.6896209566	0.5609398086
13785	0.6896025569	0.5609373241
13786	0.6896009807	0.5609352933
13787	0.6896017384	0.5609332223
13788	0.6896266258	0.5609308937
13789	0.6896346285	0.5609292034
13790	0.6896322338	0.5609278505
13791	0.6896329911	0.5609260607
13792	0.6896513911	0.5609241255
13793	0.6896537857	0.5609223514
13794	0.6896522099	0.5609202406
13795	0.6896546045	0.5609182399
13796	0.6896489965	0.5609167774
13797	0.6896474206	0.560915047
13798	0.6896442072	0.5609134553
13799	0.6896482394	0.560911467
13800	0.6896482394	0.5609100495
